1 Nephi
29	6	12	53	54
29	7	12	55	57
29	8	12	58	61
29	9	12	62	63
29	10	12	64
29	11	12	65	66
29	12	12	67	70
29	13	12	71	72
29	14	12	73	74
30	1	12	75	76
30	2	12	77	78
30	3	12	79	80
30	4	12	81
30	5	12	82
30	6	12	83	84
30	7	12	85	86
30	8	12	87
30	9	12	88	89
30	10	12	90
30	11	12	91
30	12	12	92
30	13	12	93
30	14	12	94
30	15	12	95
30	16	12	96
30	17	12	97
30	18	12	98	100
31	1	13	1	2
31	2	13	3
31	3	13	4	5
31	4	13	6
31	5	13	7
31	6	13	8
31	7	13	8	9
31	8	13	10
31	9	13	11
31	10	13	12	13
31	11	13	14
31	12	13	15
31	13	13	16	17
31	14	13	18
31	15	13	19	20
31	16	13	21
31	17	13	22	24
31	18	13	25	26
31	19	13	27	28
31	20	13	29	30
31	21	13	31	32
32	1	14	1	2
32	2	14	2	3
32	3	14	3	4
32	4	14	5
32	5	14	6
32	6	14	7	8
32	7	14	9
32	8	14	10	11
32	9	14	12
33	1	15	1
33	2	15	2
33	3	15	3	4
33	4	15	4	5
33	5	15	6
33	6	15	7
33	7	15	8
33	8	15	9
33	9	15	9	10
33	10	15	11	12
33	11	15	13	14
33	12	15	15
33	13	15	16
33	14	15	17
33	15	15	18

Jacob
